,Predicted,Actual
192270,9.308544485416974,10.0
70559,10.93568490137909,42.0
165919,5.031500141022661,5.0
479936,5.869811807753877,5.0
382342,11.020989623283072,8.0
85848,5.402912468970271,8.0
417914,9.524513175998436,90.0
131125,5.990954724241874,13.0
327274,10.472024575511796,8.0
6652,9.337541821481409,8.0
94638,7.629694283935919,4.0
489219,4.484027617634865,25.0
554101,6.021052994063211,16.0
410726,4.307467361192948,2.0
522537,5.045027064545138,6.0
266662,4.792679292518869,6.0
259100,4.528219383320675,7.0
406540,8.85079260051782,16.0
194838,6.748934618010253,7.0
62194,4.1305471046041475,1.0
120146,10.132535614050084,9.0
174418,5.464097522223483,11.0
564528,4.740474834930637,5.0
483995,8.153498640403313,3.0
412615,8.497015888327383,38.0
86645,5.543194093137572,26.0
416559,6.181897592069163,17.0
117168,5.417029728462694,5.0
538510,7.735349178217348,2.0
440785,5.587564348815704,2.0
535614,8.530060507071767,7.0
139285,4.773374990929824,3.0
114864,5.943604198122102,14.0
306223,10.545563600057449,10.0
408083,4.262689826756059,7.0
488433,10.53024917618177,12.0
54594,9.70024296011104,27.0
191449,8.225126096640565,12.0
277031,6.207695496705583,8.0
526957,6.938746893711368,1.0
537067,4.448113349412779,3.0
42403,6.299469616557644,9.0
410089,3.9849821072200484,6.0
202590,3.9741463834632214,3.0
203420,5.3143606702176385,6.0
145644,5.247317708069204,5.0
119967,5.062613164423965,10.0
236720,8.871962233643217,7.0
559007,7.0838703552026345,15.0
528255,3.731882933767338,5.0
512179,8.87637560844314,1.0
61153,9.360384989254726,2.0
9329,5.2347285166588335,8.0
554071,6.483417260464648,5.0
214583,4.49389141895881,6.0
499397,4.848888372281863,8.0
280305,7.654069906342556,15.0
431011,7.744773912673054,14.0
485988,6.106289667827468,3.0
251443,6.95423486133609,15.0
370215,6.672480812727372,4.0
126906,5.023554389887067,13.0
442394,8.846067800195328,9.0
184959,10.500724021818314,68.0
519112,7.870929652230416,8.0
267125,7.746664242166844,1.0
201711,5.573631754068401,3.0
168012,4.956650091773781,24.0
448967,8.248892627200803,7.0
98902,5.891336561854359,4.0
413382,4.4512430768263584,1.0
199207,9.079576060535032,5.0
514145,5.74662430566832,5.0
241909,6.7370331199490465,9.0
549650,6.835172844412341,4.0
488072,7.61845583489594,2.0
32244,3.2474747259466312,4.0
462051,8.932590001958147,9.0
361215,4.222426929580479,4.0
529908,7.445887631848109,10.0
60325,4.752889258854111,4.0
551414,4.978924126015272,73.0
423936,5.762511060864426,10.0
61104,8.395609907123344,12.0
60381,4.326506715460482,2.0
534863,8.36040085024024,9.0
72070,5.854324298569281,10.0
78323,10.270083294914912,29.0
493351,11.80727878460857,45.0
442082,5.67634501033217,5.0
451796,3.797682999110748,8.0
23832,5.293450162207591,1.0
314447,7.971589269098672,6.0
342399,3.472463667581451,23.0
425611,4.573270738383826,3.0
471043,5.169141474993012,8.0
18912,6.817591729263313,10.0
506440,4.606163050717214,3.0
363836,7.63776246760392,7.0
187518,5.430234633499822,7.0
423126,8.383737701703467,6.0
516504,5.216152223290237,2.0
57746,6.647798030206559,3.0
35514,8.739427283314853,18.0
350115,9.49226257266946,6.0
259248,10.87062190988513,65.0
562100,6.044517487419171,3.0
247885,5.106079819859701,2.0
327721,7.515503212937801,7.0
558929,8.902292303910144,4.0
32707,3.7931714858598298,5.0
318630,11.233861898064788,22.0
164091,9.482047105545462,12.0
365188,10.859271083220847,3.0
80699,3.2927028352819434,2.0
413687,7.390920896193961,3.0
124052,6.852284800208281,1.0
269895,4.744728101841474,4.0
396461,3.2910202543489504,10.0
84395,10.173837279774489,5.0
534874,8.978277762635116,14.0
280716,9.245146912644941,7.0
450670,4.740988641811782,4.0
149645,8.406636760453694,4.0
81945,6.497277625298921,1.0
405649,3.8855707996160618,5.0
305097,4.161774850008442,5.0
167650,7.604454659103908,16.0
88390,8.114786074869812,13.0
408194,10.38830977491557,1.0
370923,4.572876886200447,3.0
42518,7.458091487357478,9.0
511616,7.720427157935774,7.0
414320,5.213848161280339,11.0
16190,6.520593166263552,23.0
228913,10.31145643757202,12.0
75417,7.45840809336471,8.0
353608,9.406433222708188,16.0
26234,6.8190426650936615,18.0
219241,6.857215473079123,4.0
482856,7.551318707047585,7.0
346551,7.373042790651766,21.0
512066,7.363344067011212,27.0
179796,4.609431922877093,3.0
559100,6.769248186792083,6.0
236418,9.640562101349474,3.0
368775,9.240296285316617,7.0
562340,3.3012182853822196,4.0
229246,4.675654774284794,17.0
387620,6.941678894457027,9.0
49305,4.715748539972992,25.0
136163,8.659119927741926,5.0
240910,7.693110532176888,2.0
298860,7.173241088004147,3.0
549613,4.608918965173871,2.0
510480,7.7403280465925945,26.0
144497,9.966186249649127,4.0
88876,3.2346451834876007,9.0
137681,7.384692496937873,13.0
396436,3.3475498765710654,3.0
110724,9.11663247334559,2.0
449993,4.1503155901377795,2.0
395005,6.191312810018644,6.0
333692,6.681938334743791,7.0
260223,8.659941867198313,11.0
75339,9.067514591705276,6.0
27133,4.329874436092268,1.0
368306,2.8984179923534157,3.0
548570,6.769586867054159,13.0
19529,7.125337303896686,11.0
443665,7.340261778885633,6.0
484523,2.772299267308881,3.0
414550,8.948328855296722,2.0
235987,9.327986935303784,10.0
343301,6.105767971633668,7.0
464760,8.238184285532043,10.0
365989,3.7090867319786867,4.0
418879,9.207177473835259,32.0
253989,3.964385678145163,4.0
310547,8.172211545560685,11.0
391960,3.4089155803305857,2.0
40324,7.294421800026612,5.0
377052,7.592440456468466,21.0
487214,7.961996446473108,3.0
527892,3.917124548964239,2.0
3603,10.028117726621076,9.0
242246,6.72358512193,7.0
292255,3.207799760269836,17.0
443988,8.494097305210516,21.0
223313,9.52288531555996,13.0
343729,8.784977278605652,11.0
446766,6.138701635930715,5.0
319644,8.129124052183215,18.0
72653,8.625158788907129,15.0
107010,5.0639672530735425,2.0
395542,6.632872386441022,4.0
194057,4.487932638015764,9.0
419898,6.045383978535028,5.0
487550,5.755286298922783,2.0
75736,4.51085066945825,6.0
151091,9.055081578154386,12.0
155725,4.169165189879095,2.0
542562,4.397152675892585,2.0
84897,3.9916888183981882,1.0
342796,5.963353843928417,2.0
132007,5.418566906313117,8.0
131573,5.753998388967375,8.0
34982,6.994386766389198,11.0
220142,6.515636675236465,11.0
184829,5.848702317170364,7.0
335539,5.505559322053614,5.0
260122,8.997363199787628,3.0
21732,5.2331025353789755,1.0
134908,3.9865502216819095,2.0
543244,3.546720447093776,3.0
456349,8.991557118176843,4.0
165790,4.453974474619599,4.0
354,3.099342520036771,10.0
317560,14.26892529593988,17.0
106493,4.178208677668181,4.0
374030,9.438454598448857,5.0
228673,13.001522777723949,2.0
359746,8.327684708439847,11.0
93844,7.981086799658897,7.0
342752,4.896500958248453,1.0
436088,5.2200938320215755,3.0
497797,10.581932993737837,9.0
94254,13.644940971312735,22.0
364138,2.0294430199696762,3.0
88953,3.140914868083428,2.0
157524,13.605203345492214,7.0
306762,9.916932880033073,18.0
136373,9.32915126106991,6.0
428661,4.628245279419389,4.0
326883,8.118664712406826,5.0
287335,3.567337416963028,6.0
252991,5.3477604075606,11.0
239064,4.644886886944278,2.0
424285,11.921936969547005,17.0
444818,7.327121601753106,9.0
553009,6.682385657833606,6.0
382992,5.059569699252279,7.0
227940,9.068471886977477,8.0
478540,7.4661496407785535,9.0
317500,6.310142867982222,6.0
253679,8.947106642464405,11.0
340758,7.289690140082712,10.0
218649,7.668968705760335,4.0
510743,9.466341163531297,9.0
329517,12.855980064789037,20.0
228028,10.571681928794533,46.0
83685,7.021242726220862,2.0
33297,7.085311482496991,4.0
72965,10.509343994901542,5.0
460315,7.255233309101641,4.0
88058,6.0275241464473766,10.0
4046,5.188082753746585,11.0
11193,4.435070283384903,1.0
154668,10.39185125563165,7.0
282571,6.720766572628236,8.0
329596,2.4877722295509557,3.0
188895,2.8000153550876803,3.0
442367,3.026162053728058,1.0
264980,4.892496678342923,2.0
539806,6.849672934371711,3.0
176613,2.9741165773491502,2.0
496176,6.217802849077202,8.0
568524,9.113743970349333,11.0
15254,10.175100497445442,8.0
263978,3.7399132402347277,2.0
503201,7.6312652325187855,12.0
438356,4.804385276821677,2.0
62392,9.808230253813235,14.0
86554,5.133079827675601,1.0
143159,3.923501492976129,2.0
171562,6.232415574322772,5.0
172683,7.2966772099030095,14.0
537866,7.73164470271206,3.0
62931,9.172429112120426,12.0
374928,3.910897068201848,2.0
24510,4.305279927162246,2.0
455960,4.24334697768154,2.0
500598,9.828780668716263,53.0
463214,4.14727263636405,13.0
457460,7.440891565698394,9.0
411394,6.1776008899130375,4.0
323296,2.664672851492014,4.0
301050,13.148099782345184,10.0
286848,7.577065783416288,9.0
430891,2.6725378379760514,2.0
218467,9.406971278251149,17.0
304652,3.8890351648944943,6.0
337884,7.4594317924184,10.0
231888,6.736824455645433,5.0
17112,8.273871236488958,15.0
285458,7.0616924123655735,11.0
558100,4.928973778977706,3.0
309563,5.994208332206426,10.0
547092,11.791949788755687,4.0
365870,7.263821493770251,6.0
265434,7.421810515424568,10.0
185677,5.399741414748178,1.0
64018,3.2016664061625306,5.0
204947,3.1108543234961417,1.0
79222,5.979939347836989,3.0
335056,9.553254024854596,43.0
489688,9.74368995292025,44.0
145677,7.969952959662805,18.0
447932,4.916115751690086,7.0
376061,9.010855554090767,15.0
20646,8.549953063885937,15.0
243830,5.1378026658928775,5.0
63420,6.180365814411289,3.0
285426,4.990325240016546,17.0
232108,8.923215309265856,6.0
559361,6.119610380493668,3.0
78559,2.962418246832158,3.0
82886,8.126777080441911,4.0
546801,10.538403216007282,20.0
240318,6.484434666122979,8.0
520900,3.968540852231399,1.0
103337,7.8032819350348746,1.0
567212,4.782330422185623,5.0
515586,8.104598089636966,14.0
325081,8.015643786210262,15.0
567450,3.56185255547166,4.0
263916,10.53596199960839,30.0
214399,6.457005683014927,8.0
566978,9.751923067850385,16.0
306142,8.293452937517486,3.0
175606,8.13809427162164,39.0
473928,6.045119071118052,2.0
511888,6.695691102972432,5.0
515064,4.100070664838313,6.0
14201,8.470242763422561,6.0
323941,13.31166549428508,23.0
58027,4.333225627455022,1.0
368057,10.319948616826991,7.0
421490,6.704250381633301,5.0
179092,6.756199292253314,2.0
516953,10.091445387120302,5.0
470973,5.680556893834591,12.0
278259,5.5389980948759785,5.0
494824,7.771260465221189,12.0
57959,7.026642567055887,6.0
546575,4.905436106939987,7.0
561569,9.377815728827045,6.0
325418,8.471546782728183,8.0
222296,7.055545966747559,34.0
201716,7.933208568763575,6.0
337683,8.96556035677554,3.0
226131,8.067842102675513,15.0
26523,4.439304266212275,6.0
316547,10.086960750134267,9.0
482665,6.927670836146831,5.0
155257,5.103495050572064,2.0
459558,9.06587998523139,8.0
255894,10.85041461753417,30.0
275012,7.467978666367571,2.0
307610,6.670950553725106,4.0
331139,8.692484952392988,14.0
273249,6.3341455026070435,29.0
567544,2.824429598302686,3.0
435830,7.232895156436143,5.0
17930,5.380422082023642,20.0
408728,5.45163154059469,8.0
300663,9.432493054423048,24.0
328205,7.490978184975347,12.0
434059,9.50404439722945,10.0
234951,4.212215572971218,2.0
564175,5.04960298066635,1.0
116797,3.1095252510763203,1.0
196821,3.0000687520746396,1.0
373979,4.715865677863121,2.0
152334,7.848345057883762,5.0
7505,8.675417575932443,9.0
382499,4.506970169711167,5.0
224726,4.9664253549212845,6.0
33150,7.486557132603025,7.0
410792,7.577400296712767,10.0
412744,4.868420337550106,2.0
289228,8.209397559684021,3.0
105275,8.545839637222116,12.0
51852,6.512156873277945,4.0
444724,3.9472371974106863,1.0
151588,7.392247254840186,14.0
207612,12.442194653824004,6.0
203097,1.9664314866247423,2.0
451430,5.07808648407854,4.0
278472,10.30409283723543,5.0
438498,13.308775140762691,25.0
511255,3.9066431993678634,2.0
472278,7.729109671643414,9.0
82111,5.685939555235564,15.0
98270,8.864573778297881,197.0
393972,7.177958445342028,10.0
408606,7.857862887259216,15.0
229896,6.267362886620049,19.0
476793,9.47934441560733,47.0
357113,8.136044757697846,59.0
201250,4.137589335682833,2.0
149592,6.580118621765223,38.0
165544,7.7111618214510145,9.0
430537,5.5216350699120085,1.0
99259,9.137101825340324,21.0
176853,9.074978024331699,43.0
40843,11.282910046969732,15.0
540399,13.722354473766245,39.0
568494,3.409362045067155,2.0
466798,5.213413272661683,4.0
26314,9.055756142128303,6.0
548245,6.223294778224499,3.0
18889,5.977183232165771,1.0
537259,5.349463549448728,2.0
116065,6.967117423211221,7.0
422130,5.7498516521613965,4.0
494763,6.762373064394524,11.0
404018,3.6788922463238123,3.0
281166,4.299449481850161,1.0
490616,9.042024255952697,4.0
39398,6.66487898007199,14.0
10795,4.113824288676369,4.0
469250,7.3250974829072675,21.0
301896,2.82873990346161,5.0
484574,7.704055997607611,4.0
431307,6.5670815909249995,6.0
437450,7.037700801117353,5.0
155643,7.024338001533124,9.0
337173,3.6627746642395778,3.0
144733,4.893840408831693,5.0
328390,4.003636881923512,7.0
352471,6.59535722468479,7.0
461165,7.189182257574544,7.0
283511,6.006745758706984,6.0
495419,4.704316989614199,7.0
277100,6.068346014973258,8.0
314701,8.442426596888481,5.0
512578,10.26929303786028,12.0
271464,3.487914648472497,22.0
116655,12.196619180490643,11.0
310853,6.596198550941153,5.0
373357,4.589082582919218,4.0
338140,4.832726668597388,9.0
16418,6.719916924492736,2.0
350618,5.30238333727948,4.0
490357,17.505282200172587,13.0
309435,8.595705559836006,78.0
66000,3.697047850806939,2.0
467665,10.405249867622501,32.0
210796,5.429019001843699,9.0
330382,10.12648457399257,12.0
14168,8.041193876287366,17.0
441222,6.136055313838142,5.0
182372,5.486555992237754,4.0
128563,11.005943627023044,4.0
95185,8.361674937134012,16.0
446026,12.07735198920227,32.0
5877,5.432506204752599,6.0
404866,9.86268354328422,3.0
52594,4.361899045045448,8.0
410959,6.762219741524632,4.0
331395,12.396910645857133,16.0
529492,6.118628761965738,94.0
17189,5.474264483883985,17.0
262843,9.346858637098194,133.0
561308,5.2236719241780065,8.0
332075,8.907539618463943,2.0
534126,5.760630182102204,1.0
187200,3.6083646063048036,1.0
284654,9.312401887280316,4.0
445352,10.801792657839997,11.0
459954,5.795439689452905,5.0
67650,12.175136121725473,54.0
343171,10.821301223480532,7.0
416403,5.827431496506961,6.0
428372,9.241330012907838,16.0
524670,6.952182985457966,10.0
85803,6.346804067391531,6.0
116997,3.4671462536932722,3.0
42200,6.360253124738392,6.0
303459,7.027788310427013,4.0
329353,3.096193788317578,5.0
109825,9.073465915140332,7.0
63123,6.1019020402286515,14.0
424227,5.366087063456007,8.0
532319,3.5058862942646556,2.0
519239,7.001063759322278,5.0
4927,7.242684633546332,11.0
402411,6.778042944483786,16.0
150280,11.2396404338524,12.0
418856,6.201573431233555,32.0
212034,5.076356300523003,5.0
477448,3.919346414739948,3.0
347965,8.164252885099472,5.0
287517,3.6641365662108,3.0
170244,4.501143283326655,4.0
407891,11.000415703666249,8.0
253527,6.939587201887207,8.0
288304,9.310275467749989,2.0
221495,6.324408415940752,13.0
518228,11.191903860553111,11.0
298172,9.837236311296124,2.0
108700,7.513666719082039,39.0
366368,5.712159412711799,15.0
103128,9.017387017965575,7.0
415908,4.796346473769063,5.0
397399,9.51883670695554,17.0
367772,6.838838265814502,7.0
451047,3.3267751381008566,5.0
142597,7.27317736563009,34.0
437345,6.172565722221179,12.0
511641,6.077501347769612,4.0
290055,4.8038053689995195,10.0
500447,12.961728620175563,19.0
332928,4.572344351179481,2.0
286471,6.061095823264395,18.0
5035,7.058942638641838,3.0
108404,7.425064656563109,4.0
426901,5.24104879882475,3.0
37196,9.881473668846638,6.0
380476,7.700599357387887,3.0
64194,7.792914296091908,4.0
114643,4.493806195202524,3.0
86081,9.024037003374133,13.0
434936,5.6521058569946945,3.0
399220,6.008012409532057,8.0
122553,5.812891905922811,4.0
490401,4.0621375951247956,6.0
82949,5.27417018854203,4.0
251558,7.947650617384284,12.0
509788,5.07746242482267,1.0
80115,14.470572791280802,6.0
398748,4.423865084861063,2.0
358978,7.1797774607071005,8.0
65650,8.205169322949587,17.0
427726,6.465516269655382,4.0
259247,4.11764797133992,2.0
325642,11.138742602623324,6.0
494379,7.569277452941378,5.0
187338,11.308501587365413,11.0
223106,12.972556264739978,1.0
337914,4.787686047683337,6.0
313233,6.679072997852472,22.0
333877,7.56438245473214,20.0
163459,6.142934084734179,3.0
75335,5.379367125023691,19.0
19911,6.643375675672814,7.0
160140,5.8928049752466904,14.0
110579,4.304579940683425,10.0
42653,9.304211258965097,3.0
379514,10.233585274519555,10.0
248315,7.695145844250419,5.0
489662,15.773548113179231,15.0
37410,8.240834630070594,39.0
506285,5.775557553065255,15.0
177778,19.480453710036272,45.0
164548,6.738071584400927,14.0
255755,9.023435171638084,4.0
32775,3.7820125933608324,5.0
357702,8.860208207823462,7.0
151485,8.883929195735732,13.0
107075,3.9737714192890508,4.0
286401,4.133824368046362,13.0
524553,8.960859470152286,12.0
390982,3.485272968255231,3.0
106627,9.718223797945939,18.0
509061,8.488416552602757,9.0
253827,7.015410589380167,21.0
453780,5.525260201796755,3.0
357918,4.775628069075083,4.0
347855,12.003994467699613,5.0
375715,5.575632481691855,5.0
547125,9.571937628022624,8.0
546364,8.091910378498596,22.0
26430,8.78271698987453,101.0
271851,10.449820575999297,30.0
86895,8.58934655116127,7.0
134793,4.462717338712309,15.0
120044,7.822366915821249,1.0
318607,4.384557560090343,5.0
157181,6.456018796499393,4.0
268659,10.477446645493387,16.0
539658,5.996248599460387,5.0
241320,4.592187392910773,8.0
566433,6.105168225691159,7.0
76293,8.188207909109337,3.0
530936,3.4346690199845398,5.0
70234,3.5794288422689533,4.0
140319,5.459452244724162,6.0
402757,5.383744260587719,11.0
212432,4.081881583683071,4.0
539367,6.108879044735772,1.0
256611,3.7696755035169645,6.0
20485,4.256013535489956,28.0
415701,10.927327217600123,18.0
53914,4.66814097756901,2.0
396690,6.998104273753597,8.0
517498,3.862223365176078,4.0
518583,7.206661603725934,11.0
557299,4.678786948625202,2.0
468658,9.318149735830957,24.0
111870,6.07600858700448,4.0
408226,4.633108664026167,2.0
150811,5.451201738081068,9.0
117569,6.868870856259036,6.0
317680,9.568763004543825,1.0
150131,8.131747061517217,1.0
190708,10.56175965530997,61.0
285269,10.963254052341654,11.0
222399,4.356122246304949,5.0
58602,6.103042397253148,21.0
187438,7.013861631994359,4.0
170029,7.719395655308745,9.0
382615,8.398883106679136,8.0
509363,5.936979646843838,4.0
185555,4.827854981232576,10.0
